Docket Number,Country,Sub Case,Status,Other Reference No.,Application No,Filing Date,No,Due Date,Amount,CPI Payment Date
18POLY0012,TR,,Granted,18POLY0012-TR-EPT,19744638.8,7/11/2019,7,7/11/2025,216,
18POLY0012,TR,,Granted,18POLY0012-TR-EPT,19744638.8,7/11/2019,8,7/11/2026,234,
18POLY0014,CN,,Granted,18POLY0014-CN-PCT,201980062223.1,3/19/2021,6,9/13/2024,188,8/16/2024
18POLY0014,CN,,Granted,18POLY0014-CN-PCT,201980062223.1,3/19/2021,7,9/13/2025,306,
18POLY0014,CN,,Granted,18POLY0014-CN-PCT,201980062223.1,3/19/2021,8,9/13/2026,306,
18POLY0015,CN,,Granted,18POLY0015-CN-PCT,201980028580.6,10/27/2020,7,4/2/2025,304,3/16/2025
18POLY0015,CN,,Granted,18POLY0015-CN-PCT,201980028580.6,10/27/2020,8,4/2/2026,306,
18POLY0015,DE,,Granted,18POLY0015-DE-EPT,19713524.7,4/2/2019,7,4/2/2025,247,4/24/2025
18POLY0015,DE,,Granted,18POLY0015-DE-EPT,19713524.7,4/2/2019,8,4/2/2026,357,
18POLY0015,FR,,Granted,18POLY0015-FR-EPT,19713524.7,4/2/2019,7,4/2/2025,117,4/24/2025
18POLY0015,FR,,Granted,18POLY0015-FR-EPT,19713524.7,4/2/2019,8,4/2/2026,177,
18POLY0015,GB,,Granted,18POLY0015-GB-EPT,19713524.7,4/2/2019,7,4/2/2025,157,4/26/2025
18POLY0015,GB,,Granted,18POLY0015-GB-EPT,19713524.7,4/2/2019,8,4/2/2026,200,
18POLY0016,CN,,Granted,18POLY0016-CN-PCT,201980044941.6,1/4/2021,6,7/4/2024,188,6/16/2024
18POLY0016,CN,,Granted,18POLY0016-CN-PCT,201980044941.6,1/4/2021,7,7/4/2025,306,
18POLY0016,CN,,Granted,18POLY0016-CN-PCT,201980044941.6,1/4/2021,8,7/4/2026,306,
18POLY0016,DE,,Granted,18POLY0016-DE-EPT,19735322.0,7/4/2019,6,7/4/2024,180,7/24/2024
18POLY0016,DE,,Granted,18POLY0016-DE-EPT,19735322.0,7/4/2019,7,7/4/2025,270,
18POLY0016,DE,,Granted,18POLY0016-DE-EPT,19735322.0,7/4/2019,8,7/4/2026,357,
18POLY0016,FR,,Granted,18POLY0016-FR-EPT,19735322.0,7/4/2019,6,7/4/2024,95,7/24/2024
18POLY0016,FR,,Granted,18POLY0016-FR-EPT,19735322.0,7/4/2019,7,7/4/2025,127,
18POLY0016,FR,,Granted,18POLY0016-FR-EPT,19735322.0,7/4/2019,8,7/4/2026,177,
18POLY0016,NL,,Granted,18POLY0016-NL-EPT,19735322.0,7/4/2019,6,7/4/2024,192,7/26/2024
18POLY0016,NL,,Granted,18POLY0016-NL-EPT,19735322.0,7/4/2019,7,7/4/2025,282,
18POLY0016,NL,,Granted,18POLY0016-NL-EPT,19735322.0,7/4/2019,8,7/4/2026,357,
18POLY0016,US,,Granted,18POLY0016-US-PCT,17/252816,12/16/2020,4,8/28/2026,2157,
18POLY0022,CN,,Granted,18POLY0022-CN-PCT,202080087496.4,6/16/2022,5,12/10/2024,199,
18POLY0022,CN,,Granted,18POLY0022-CN-PCT,202080087496.4,6/16/2022,6,12/10/2025,195,
18POLY0022,DE,,Granted,18POLY0022-DE-EPT,20820173.1,12/10/2020,5,12/10/2024,124,12/22/2024
18POLY0022,DE,,Granted,18POLY0022-DE-EPT,20820173.1,12/10/2020,6,12/10/2025,195,
18POLY0022,FR,,Granted,18POLY0022-FR-EPT,20820173.1,12/10/2020,5,12/10/2024,52,12/24/2024
18POLY0022,FR,,Granted,18POLY0022-FR-EPT,20820173.1,12/10/2020,6,12/10/2025,102,
18POLY0022,GB,,Granted,18POLY0022-GB-EPT,20820173.1,12/10/2020,5,12/10/2024,104,12/26/2024
18POLY0022,GB,,Granted,18POLY0022-GB-EPT,20820173.1,12/10/2020,6,12/10/2025,141,
18POLY0022,SA,,Pending,18POLY0022-SA-PCT,522433017,6/15/2022,5,3/1/2025,772,2/16/2025
18POLY0022,SA,,Pending,18POLY0022-SA-PCT,522433017,6/15/2022,6,3/1/2026,905,
18POLY0024,CN,,Granted,18POLY0024-CN-PCT,201980070683.9,4/26/2021,6,9/12/2024,188,8/16/2024
18POLY0024,CN,,Granted,18POLY0024-CN-PCT,201980070683.9,4/26/2021,7,9/12/2025,306,
18POLY0024,CN,,Granted,18POLY0024-CN-PCT,201980070683.9,4/26/2021,8,9/12/2026,306,
18POLY0024,EP,,Granted,18POLY0024-EP-EPT,19768795.7,4/6/2021,6,9/12/2024,1337,9/26/2024
18POLY0024,EP,,Granted,18POLY0024-EP-EPT,19768795.7,4/6/2021,7,9/12/2025,1495,
18POLY0024,DE,1,Granted,18POLY0024-DE-EPP[1],19768795.7,4/6/2021,7,9/12/2025,270,
18POLY0024,DE,1,Granted,18POLY0024-DE-EPP[1],19768795.7,4/6/2021,8,9/12/2026,357,
18POLY0024,FR,1,Abandoned,18POLY0024-FR-EPP[1],19768795.7,4/6/2021,7,9/12/2025,120,
18POLY0024,GB,1,Abandoned,18POLY0024-GB-EPP[1],19768795.7,4/6/2021,7,9/12/2025,162,
18POLY0027,BE,,Granted,18POLY0027-BE-EPT,19836518.1,12/5/2019,6,12/5/2024,118,12/26/2024
18POLY0027,BE,,Granted,18POLY0027-BE-EPT,19836518.1,12/5/2019,7,12/5/2025,145,
18POLY0027,CN,,Granted,18POLY0027-CN-PCT,201980062290.3,3/23/2021,6,12/5/2024,195,11/16/2024
18POLY0027,CN,,Granted,18POLY0027-CN-PCT,201980062290.3,3/23/2021,7,12/5/2025,306,
18POLY0027,DE,,Granted,18POLY0027-DE-EPT,19836518.1,12/5/2019,6,12/5/2024,182,12/22/2024
18POLY0027,DE,,Granted,18POLY0027-DE-EPT,19836518.1,12/5/2019,7,12/5/2025,270,
18POLY0028,CN,,Granted,18POLY0028-CN-PCT,201980065962.6,4/7/2021,6,8/29/2024,188,7/29/2024
18POLY0028,CN,,Granted,18POLY0028-CN-PCT,201980065962.6,4/7/2021,7,8/29/2025,306,
18POLY0028,CN,,Granted,18POLY0028-CN-PCT,201980065962.6,4/7/2021,8,8/29/2026,306,
18POLY0028,DE,,Granted,18POLY0028-DE-EPT,19758987.2,8/29/2019,6,8/29/2024,180,8/24/2024
18POLY0028,DE,,Granted,18POLY0028-DE-EPT,19758987.2,8/29/2019,7,8/29/2025,270,
18POLY0028,DE,,Granted,18POLY0028-DE-EPT,19758987.2,8/29/2019,8,8/29/2026,357,
18POLY0028,FR,,Abandoned,18POLY0028-FR-EPT,19758987.2,8/29/2019,6,8/29/2024,95,8/24/2024
18POLY0028,FR,,Abandoned,18POLY0028-FR-EPT,19758987.2,8/29/2019,7,8/29/2025,117,
18POLY0028,FR,,Abandoned,18POLY0028-FR-EPT,19758987.2,8/29/2019,8,8/29/2026,168,
18POLY0028,GB,,Granted,18POLY0028-GB-EPT,19758987.2,8/29/2019,6,8/29/2024,129,8/26/2024
18POLY0028,GB,,Granted,18POLY0028-GB-EPT,19758987.2,8/29/2019,7,8/29/2025,169,
18POLY0028,GB,,Granted,18POLY0028-GB-EPT,19758987.2,8/29/2019,8,8/29/2026,200,
18POLY0028,US,,Granted,18POLY0028-US-PCT,17/267663,2/10/2021,4,4/18/2026,2157,
18POLY0031,CN,,Granted,18POLY0031-CN-PCT,201980044241.7,12/30/2020,7,6/28/2025,304,5/29/2025
18POLY0031,CN,,Granted,18POLY0031-CN-PCT,201980044241.7,12/30/2020,8,6/28/2026,306,
18POLY0031,DE,,Abandoned,18POLY0031-DE-EPT,19733059.0,6/28/2019,7,6/28/2025,247,
18POLY0031,DE,,Abandoned,18POLY0031-DE-EPT,19733059.0,6/28/2019,8,6/28/2026,337,
18POLY0031,ES,,Granted,18POLY0031-ES-EPT,19733059.0,6/28/2019,7,6/28/2025,133,
18POLY0031,ES,,Granted,18POLY0031-ES-EPT,19733059.0,6/28/2019,8,6/28/2026,178,
18POLY0031,FR,,Abandoned,18POLY0031-FR-EPT,19733059.0,6/28/2019,7,6/28/2025,117,
18POLY0031,FR,,Abandoned,18POLY0031-FR-EPT,19733059.0,6/28/2019,8,6/28/2026,168,
18POLY0031,GB,,Abandoned,18POLY0031-GB-EPT,19733059.0,6/28/2019,7,6/28/2025,157,
18POLY0031,GB,,Abandoned,18POLY0031-GB-EPT,19733059.0,6/28/2019,8,6/28/2026,191,
18POLY0031,IN,,Granted,18POLY0031-IN-PCT,202147004442,2/2/2021,7,6/28/2025,238,
18POLY0031,IN,,Granted,18POLY0031-IN-PCT,202147004442,2/2/2021,8,6/28/2026,237,
18POLY0031,IT,,Abandoned,18POLY0031-IT-EPT,19733059.0,6/28/2019,7,6/28/2025,153,
18POLY0031,IT,,Abandoned,18POLY0031-IT-EPT,19733059.0,6/28/2019,8,6/28/2026,216,
18POLY0031,NL,,Abandoned,18POLY0031-NL-EPT,19733059.0,6/28/2019,7,6/28/2025,259,
18POLY0031,NL,,Abandoned,18POLY0031-NL-EPT,19733059.0,6/28/2019,8,6/28/2026,337,
18POLY0031,TR,,Abandoned,18POLY0031-TR-EPT,19733059.0,6/28/2019,7,6/28/2025,229,
18POLY0031,TR,,Abandoned,18POLY0031-TR-EPT,19733059.0,6/28/2019,8,6/28/2026,248,
18POLY0031,US,,Granted,18POLY0031-US-PCT,17/251006,12/10/2020,4,12/7/2025,2157,
18POLY0034,CN,,Granted,18POLY0034-CN-PCT,202080010568.5,7/23/2021,6,1/23/2025,199,12/29/2024
18POLY0034,CN,,Granted,18POLY0034-CN-PCT,202080010568.5,7/23/2021,7,1/23/2026,306,
18POLY0034,EP,,Abandoned,18POLY0034-EP-EPT,20701757.5,8/19/2021,6,1/23/2025,1355,
18POLY0034,DE,1,Granted,18POLY0034-DE-EPP[1],20701757.5,8/19/2021,6,1/23/2025,183,1/24/2025
18POLY0034,DE,1,Granted,18POLY0034-DE-EPP[1],20701757.5,8/19/2021,7,1/23/2026,270,
18POLY0034,FR,1,Granted,18POLY0034-FR-EPP[1],20701757.5,8/19/2021,6,1/23/2025,96,1/24/2025
18POLY0034,FR,1,Granted,18POLY0034-FR-EPP[1],20701757.5,8/19/2021,7,1/23/2026,127,
18POLY0034,GB,1,Granted,18POLY0034-GB-EPP[1],20701757.5,8/19/2021,6,1/23/2025,133,1/26/2025
18POLY0034,GB,1,Granted,18POLY0034-GB-EPP[1],20701757.5,8/19/2021,7,1/23/2026,171,
18POLY0036,CN,,Abandoned,18POLY0036-CN-PCT,201980049712.3,1/26/2021,6,7/25/2024,188,6/29/2024
18POLY0036,CN,,Abandoned,18POLY0036-CN-PCT,201980049712.3,1/26/2021,7,7/25/2025,304,
18POLY0036,CN,,Abandoned,18POLY0036-CN-PCT,201980049712.3,1/26/2021,8,7/25/2026,304,
18POLY0036,EP,,Abandoned,18POLY0036-EP-EPT,19742233.0,1/19/2021,6,7/25/2024,1337,7/26/2024
18POLY0036,EP,,Abandoned,18POLY0036-EP-EPT,19742233.0,1/19/2021,7,7/25/2025,1503,
18POLY0036,EP,,Abandoned,18POLY0036-EP-EPT,19742233.0,1/19/2021,8,7/25/2026,1731,
18POLY0036,IN,,Abandoned,18POLY0036-IN-PCT,202147008085,2/25/2021,6,7/25/2024,143,7/12/2024
18POLY0036,IN,,Abandoned,18POLY0036-IN-PCT,202147008085,2/25/2021,7,7/25/2025,193,
18POLY0036,IN,,Abandoned,18POLY0036-IN-PCT,202147008085,2/25/2021,8,7/25/2026,192,
18POLY0046,CN,,Granted,18POLY0046-CN-PCT,201980086257.4,6/25/2021,6,10/14/2024,195,9/16/2024
18POLY0046,CN,,Granted,18POLY0046-CN-PCT,201980086257.4,6/25/2021,7,10/14/2025,306,
18POLY0046,CN,,Granted,18POLY0046-CN-PCT,201980086257.4,6/25/2021,8,10/14/2026,306,
18POLY0046,EP,,Pending,18POLY0046-EP-EPT,19786786.4,7/6/2021,6,10/14/2024,1354,10/26/2024
18POLY0046,EP,,Pending,18POLY0046-EP-EPT,19786786.4,7/6/2021,7,10/14/2025,1645,
18POLY0046,EP,,Pending,18POLY0046-EP-EPT,19786786.4,7/6/2021,8,10/14/2026,1835,
18POLY0046,SA,,Granted,18POLY0046-SA-PCT,521422385,6/24/2021,6,3/1/2025,905,2/16/2025
18POLY0046,SA,,Granted,18POLY0046-SA-PCT,521422385,6/24/2021,7,3/1/2026,1039,
18POLY0051,EP,1,Pending,18POLY0051-EP-PCT[1],23700419.7,7/3/2024,3,1/4/2025,813,1/26/2025
18POLY0051,EP,1,Pending,18POLY0051-EP-PCT[1],23700419.7,7/3/2024,4,1/4/2026,1062,
18POLY0057,CN,,Granted,18POLY0057-CN-PCT,202080022007.7,9/17/2021,6,3/18/2025,199,2/28/2025
18POLY0057,CN,,Granted,18POLY0057-CN-PCT,202080022007.7,9/17/2021,7,3/18/2026,306,
18POLY0057,DE,,Granted,18POLY0057-DE-EPT,20710561.0,3/18/2020,6,3/18/2025,183,3/24/2025
18POLY0057,DE,,Granted,18POLY0057-DE-EPT,20710561.0,3/18/2020,7,3/18/2026,270,
18POLY0057,FR,,Granted,18POLY0057-FR-EPT,20710561.0,3/18/2020,6,3/18/2025,96,3/24/2025
18POLY0057,FR,,Granted,18POLY0057-FR-EPT,20710561.0,3/18/2020,7,3/18/2026,127,
18POLY0057,US,,Granted,18POLY0057-US-PCT,17/437541,9/9/2021,4,1/12/2026,2157,
18POLY0058,CN,,Abandoned,18POLY0058-CN-PCT,201980063022.3,3/25/2021,6,8/27/2024,188,7/29/2024
18POLY0058,CN,,Abandoned,18POLY0058-CN-PCT,201980063022.3,3/25/2021,7,8/27/2025,304,
18POLY0058,CN,,Abandoned,18POLY0058-CN-PCT,201980063022.3,3/25/2021,8,8/27/2026,304,
18POLY0058,EP,,Abandoned,18POLY0058-EP-EPT,19758732.2,3/25/2021,6,8/27/2024,1337,8/26/2024
18POLY0058,EP,,Abandoned,18POLY0058-EP-EPT,19758732.2,3/25/2021,7,8/27/2025,1501,
18POLY0058,EP,,Abandoned,18POLY0058-EP-EPT,19758732.2,3/25/2021,8,8/27/2026,1731,
18POLY0059,EP,,Granted,18POLY0059-EP-EPT,19801580.2,6/21/2021,6,11/15/2024,1354,
18POLY0059,EP,,Granted,18POLY0059-EP-EPT,19801580.2,6/21/2021,7,11/15/2025,1535,
18POLY0059,DE,1,Granted,18POLY0059-DE-EPP[1],19801580.2,6/21/2021,6,11/15/2024,169,11/24/2024
18POLY0059,DE,1,Granted,18POLY0059-DE-EPP[1],19801580.2,6/21/2021,7,11/15/2025,270,
18POLY0059,FR,1,Granted,18POLY0059-FR-EPP[1],19801580.2,6/21/2021,6,11/15/2024,91,11/24/2024
18POLY0059,FR,1,Granted,18POLY0059-FR-EPP[1],19801580.2,6/21/2021,7,11/15/2025,127,
18POLY0060,EP,,Pending,18POLY0060-EP-EPT,20739706.8,1/11/2022,5,7/16/2024,1159,7/26/2024
18POLY0060,EP,,Pending,18POLY0060-EP-EPT,20739706.8,1/11/2022,6,7/16/2025,1451,
18POLY0060,EP,,Pending,18POLY0060-EP-EPT,20739706.8,1/11/2022,7,7/16/2026,1642,
18POLY0066,CN,,Granted,18POLY0066-CN-PCT,201980069973.1,4/23/2021,6,10/17/2024,195,9/29/2024
18POLY0066,CN,,Granted,18POLY0066-CN-PCT,201980069973.1,4/23/2021,7,10/17/2025,306,
18POLY0066,CN,,Granted,18POLY0066-CN-PCT,201980069973.1,4/23/2021,8,10/17/2026,306,
18POLY0066,EP,,Pending,18POLY0066-EP-EPT,19786359.0,4/23/2021,6,10/17/2024,1354,10/26/2024
18POLY0066,EP,,Pending,18POLY0066-EP-EPT,19786359.0,4/23/2021,7,10/17/2025,1645,
18POLY0066,EP,,Pending,18POLY0066-EP-EPT,19786359.0,4/23/2021,8,10/17/2026,1835,
18POLY0066,IN,,Granted,18POLY0066-IN-PCT,202147022734,5/21/2021,6,10/17/2024,143,10/4/2024
18POLY0066,IN,,Granted,18POLY0066-IN-PCT,202147022734,5/21/2021,7,10/17/2025,192,
18POLY0066,IN,,Granted,18POLY0066-IN-PCT,202147022734,5/21/2021,8,10/17/2026,192,
18POLY0067,CN,,Granted,18POLY0067-CN-PCT,202080045397.X,12/21/2021,6,7/1/2025,195,
18POLY0067,CN,,Granted,18POLY0067-CN-PCT,202080045397.X,12/21/2021,7,7/1/2026,306,
18POLY0067,EP,,Pending,18POLY0067-EP-EPT,20740777.6,1/4/2022,5,7/1/2024,1159,7/26/2024
18POLY0067,EP,,Pending,18POLY0067-EP-EPT,20740777.6,1/4/2022,6,7/1/2025,1451,
18POLY0067,EP,,Pending,18POLY0067-EP-EPT,20740777.6,1/4/2022,7,7/1/2026,1642,
18POLY0067,IN,,Granted,18POLY0067-IN-PCT,202247005306,2/1/2022,5,7/1/2024,143,6/21/2024
18POLY0067,IN,,Granted,18POLY0067-IN-PCT,202247005306,2/1/2022,6,7/1/2025,91,
18POLY0067,IN,,Granted,18POLY0067-IN-PCT,202247005306,2/1/2022,7,7/1/2026,192,
18POLY0073,CN,,Granted,18POLY0073-CN-PCT,202080036587.5,11/17/2021,6,5/11/2025,194,4/16/2025
18POLY0073,CN,,Granted,18POLY0073-CN-PCT,202080036587.5,11/17/2021,7,5/11/2026,306,
18POLY0073,EP,,Pending,18POLY0073-EP-EPT,20724505.1,11/29/2021,6,5/11/2025,1326,5/26/2025
18POLY0073,EP,,Pending,18POLY0073-EP-EPT,20724505.1,11/29/2021,7,5/11/2026,1642,
18POLY0075,CN,,Granted,18POLY0075-CN-PCT[2],201880081688.7,6/18/2020,7,12/21/2024,305,11/29/2024
18POLY0075,CN,,Granted,18POLY0075-CN-PCT[2],201880081688.7,6/18/2020,8,12/21/2025,306,
18POLY0075,DE,,Granted,18POLY0075-DE-EPT[2],18825715.8,12/21/2018,7,12/21/2024,252,12/22/2024
18POLY0075,DE,,Granted,18POLY0075-DE-EPT[2],18825715.8,12/21/2018,8,12/21/2025,357,
18POLY0075,FR,,Granted,18POLY0075-FR-EPT[2],18825715.8,12/21/2018,7,12/21/2024,119,12/24/2024
18POLY0075,FR,,Granted,18POLY0075-FR-EPT[2],18825715.8,12/21/2018,8,12/21/2025,177,
18POLY0075,US,,Granted,18POLY0075-US-PCT[2],16/769369,6/3/2020,4,3/20/2026,2157,
18POLY0077,CN,,Granted,18POLY0077-CN-PCT,202080069604.5,4/1/2022,6,9/29/2025,195,
18POLY0077,CN,,Granted,18POLY0077-CN-PCT,202080069604.5,4/1/2022,7,9/29/2026,306,
18POLY0077,EP,,Pending,18POLY0077-EP-EPT,20776189.1,4/12/2022,5,9/29/2024,1159,9/26/2024
18POLY0077,EP,,Pending,18POLY0077-EP-EPT,20776189.1,4/12/2022,6,9/29/2025,1451,
18POLY0077,EP,,Pending,18POLY0077-EP-EPT,20776189.1,4/12/2022,7,9/29/2026,1642,
18POLY0078,EP,,Pending,18POLY0078-EP-EPT[2],20792364.0,5/9/2023,5,10/13/2024,1174,10/26/2024
18POLY0078,EP,,Pending,18POLY0078-EP-EPT[2],20792364.0,5/9/2023,6,10/13/2025,1451,
18POLY0078,EP,,Pending,18POLY0078-EP-EPT[2],20792364.0,5/9/2023,7,10/13/2026,1642,
18POLY0078,IN,,Granted,18POLY0078-IN-PCT[2],202347033611,5/12/2023,5,10/13/2024,143,
18POLY0078,IN,,Granted,18POLY0078-IN-PCT[2],202347033611,5/12/2023,6,10/13/2025,136,
18POLY0078,IN,,Granted,18POLY0078-IN-PCT[2],202347033611,5/12/2023,7,10/13/2026,237,
18POLY0079,EP,,Pending,18POLY0079-EP-EPT[2],20724130.8,12/7/2021,6,5/11/2025,1326,5/26/2025
18POLY0079,EP,,Pending,18POLY0079-EP-EPT[2],20724130.8,12/7/2021,7,5/11/2026,1642,
18POLY0084,CN,,Granted,18POLY0084-CN-PCT,202080019552.0,9/8/2021,6,2/11/2025,199,1/16/2025
18POLY0084,CN,,Granted,18POLY0084-CN-PCT,202080019552.0,9/8/2021,7,2/11/2026,306,
18POLY0084,EP,,Pending,18POLY0084-EP-EPT,20703473.7,9/16/2021,6,2/11/2025,1355,2/26/2025
18POLY0084,EP,,Pending,18POLY0084-EP-EPT,20703473.7,9/16/2021,7,2/11/2026,1642,
18POLY0087,EP,,Pending,18POLY0087-EP-EPT,21703235.8,8/15/2022,5,2/2/2025,1175,2/26/2025
18POLY0087,EP,,Pending,18POLY0087-EP-EPT,21703235.8,8/15/2022,6,2/2/2026,1449,
18POLY0089,CN,,Granted,18POLY0089-CN-PCT,202080087452.1,6/16/2022,5,12/10/2024,195,11/16/2024
18POLY0089,CN,,Granted,18POLY0089-CN-PCT,202080087452.1,6/16/2022,6,12/10/2025,195,
18POLY0089,EP,,Pending,18POLY0089-EP-EPT,20820182.2,6/20/2022,5,12/10/2024,1174,12/26/2024
18POLY0089,EP,,Pending,18POLY0089-EP-EPT,20820182.2,6/20/2022,6,12/10/2025,1449,
18POLY0090,CN,,Granted,18POLY0090-CN-PCT,202080043547.3,12/13/2021,6,5/11/2025,195,4/29/2025
18POLY0090,CN,,Granted,18POLY0090-CN-PCT,202080043547.3,12/13/2021,7,5/11/2026,306,
18POLY0090,EP,,Pending,18POLY0090-EP-EPT,20724131.6,11/29/2021,6,5/11/2025,1326,5/26/2025
18POLY0090,EP,,Pending,18POLY0090-EP-EPT,20724131.6,11/29/2021,7,5/11/2026,1642,
18POLY0093,EP,,Pending,18POLY0093-EP-EPT,20732976.4,1/7/2022,6,6/19/2025,1326,
18POLY0093,EP,,Pending,18POLY0093-EP-EPT,20732976.4,1/7/2022,7,6/19/2026,1642,
18POLY0093,IN,,Granted,18POLY0093-IN-PCT,202247006337,2/7/2022,6,6/19/2025,137,
18POLY0093,IN,,Granted,18POLY0093-IN-PCT,202247006337,2/7/2022,7,6/19/2026,237,
18POLY0095,EP,,Pending,18POLY0095-EP-EPT,21810639.1,5/9/2023,4,11/25/2024,993,11/26/2024
18POLY0095,EP,,Pending,18POLY0095-EP-EPT,21810639.1,5/9/2023,5,11/25/2025,1255,
18POLY0097,EP,,Pending,18POLY0097-EP-EPT,20801266.6,6/16/2022,5,11/5/2024,1174,11/26/2024
18POLY0097,EP,,Pending,18POLY0097-EP-EPT,20801266.6,6/16/2022,6,11/5/2025,1449,
18POLY0097,IN,,Granted,18POLY0097-IN-PCT,202247035261,6/20/2022,5,11/5/2024,143,10/25/2024
18POLY0097,IN,,Granted,18POLY0097-IN-PCT,202247035261,6/20/2022,6,11/5/2025,91,
18POLY0100,CN,,Granted,18POLY0100-CN-PCT,201980072378.3,4/30/2021,6,10/17/2024,195,9/29/2024
18POLY0100,CN,,Granted,18POLY0100-CN-PCT,201980072378.3,4/30/2021,7,10/17/2025,306,
18POLY0100,CN,,Granted,18POLY0100-CN-PCT,201980072378.3,4/30/2021,8,10/17/2026,306,
18POLY0100,EP,,Granted,18POLY0100-EP-EPT,19787264.1,4/30/2021,6,10/17/2024,1354,
18POLY0100,EP,,Granted,18POLY0100-EP-EPT,19787264.1,4/30/2021,7,10/17/2025,1570,
18POLY0100,IN,,Granted,18POLY0100-IN-PCT,202147023807,5/28/2021,6,10/17/2024,143,10/4/2024
18POLY0100,IN,,Granted,18POLY0100-IN-PCT,202147023807,5/28/2021,7,10/17/2025,192,
18POLY0100,IN,,Granted,18POLY0100-IN-PCT,202147023807,5/28/2021,8,10/17/2026,192,
18POLY0100,DE,1,Granted,18POLY0100-DE-EPP[1],19787264.1,4/30/2021,6,10/17/2024,177,10/24/2024
18POLY0100,DE,1,Granted,18POLY0100-DE-EPP[1],19787264.1,4/30/2021,7,10/17/2025,270,
18POLY0100,DE,1,Granted,18POLY0100-DE-EPP[1],19787264.1,4/30/2021,8,10/17/2026,357,
18POLY0100,FR,1,Granted,18POLY0100-FR-EPP[1],19787264.1,4/30/2021,6,10/17/2024,94,10/24/2024
18POLY0100,FR,1,Granted,18POLY0100-FR-EPP[1],19787264.1,4/30/2021,7,10/17/2025,127,
18POLY0100,FR,1,Granted,18POLY0100-FR-EPP[1],19787264.1,4/30/2021,8,10/17/2026,177,
18POLY0100,GB,1,Granted,18POLY0100-GB-EPP[1],19787264.1,4/30/2021,6,10/17/2024,128,10/26/2024
18POLY0100,GB,1,Granted,18POLY0100-GB-EPP[1],19787264.1,4/30/2021,7,10/17/2025,169,
18POLY0100,GB,1,Granted,18POLY0100-GB-EPP[1],19787264.1,4/30/2021,8,10/17/2026,200,
18POLY0102,CN,,Granted,18POLY0102-CN-PCT,201980084035.9,6/18/2021,6,12/20/2024,195,11/29/2024
18POLY0102,CN,,Granted,18POLY0102-CN-PCT,201980084035.9,6/18/2021,7,12/20/2025,306,
18POLY0102,EP,,Pending,18POLY0102-EP-EPT,19829581.8,6/21/2021,6,12/20/2024,1354,12/26/2024
18POLY0102,EP,,Pending,18POLY0102-EP-EPT,19829581.8,6/21/2021,7,12/20/2025,1642,
18POLY0102,IN,,Granted,18POLY0102-IN-PCT,202147032480,7/19/2021,6,12/20/2024,143,12/6/2024
18POLY0102,IN,,Granted,18POLY0102-IN-PCT,202147032480,7/19/2021,7,12/20/2025,192,
18POLY0103,CN,,Granted,18POLY0103-CN-PCT,202080037273.7,11/19/2021,6,5/25/2025,194,4/29/2025
18POLY0103,CN,,Granted,18POLY0103-CN-PCT,202080037273.7,11/19/2021,7,5/25/2026,306,
18POLY0103,EP,,Abandoned,18POLY0103-EP-EPT,20727640.3,12/2/2021,6,5/25/2025,1326,
18POLY0103,EP,,Abandoned,18POLY0103-EP-EPT,20727640.3,12/2/2021,7,5/25/2026,1549,
18POLY0105,CN,,Granted,18POLY0105-CN-PCT,201980084107.X,6/18/2021,6,12/19/2024,195,11/29/2024
18POLY0105,CN,,Granted,18POLY0105-CN-PCT,201980084107.X,6/18/2021,7,12/19/2025,306,
18POLY0105,EP,,Pending,18POLY0105-EP-EPT,19829567.7,7/6/2021,6,12/19/2024,1354,12/26/2024
18POLY0105,EP,,Pending,18POLY0105-EP-EPT,19829567.7,7/6/2021,7,12/19/2025,1642,
18POLY0106,CN,,Granted,18POLY0106-CN-NP,202011132227.3,10/21/2020,5,10/21/2024,195,9/29/2024
18POLY0106,CN,,Granted,18POLY0106-CN-NP,202011132227.3,10/21/2020,6,10/21/2025,195,
18POLY0106,CN,,Granted,18POLY0106-CN-NP,202011132227.3,10/21/2020,7,10/21/2026,306,
18POLY0106,EP,,Pending,18POLY0106-EP-EPT,20764677.9,3/4/2022,5,9/4/2024,1159,9/26/2024
18POLY0106,EP,,Pending,18POLY0106-EP-EPT,20764677.9,3/4/2022,6,9/4/2025,1451,
18POLY0106,EP,,Pending,18POLY0106-EP-EPT,20764677.9,3/4/2022,7,9/4/2026,1642,
18POLY0106,IN,,Granted,18POLY0106-IN-PCT,202247019905,4/1/2022,5,9/4/2024,143,8/23/2024
18POLY0106,IN,,Granted,18POLY0106-IN-PCT,202247019905,4/1/2022,6,9/4/2025,91,
18POLY0106,IN,,Granted,18POLY0106-IN-PCT,202247019905,4/1/2022,7,9/4/2026,192,
18POLY0109,EP,,Pending,18POLY0109-EP-EPT,20701608.0,7/23/2021,6,1/24/2025,1355,1/26/2025
18POLY0109,EP,,Pending,18POLY0109-EP-EPT,20701608.0,7/23/2021,7,1/24/2026,1642,
18POLY0109,IN,,Granted,18POLY0109-IN-PCT,202147038171,8/23/2021,6,1/24/2025,137,1/10/2025
18POLY0109,IN,,Granted,18POLY0109-IN-PCT,202147038171,8/23/2021,7,1/24/2026,192,
18POLY0110,EP,,Granted,18POLY0110-EP-EPT,20701074.5,7/23/2021,6,1/24/2025,1354,
18POLY0110,IN,,Granted,18POLY0110-IN-PCT,202147038170,8/23/2021,6,1/24/2025,137,1/10/2025
